url,Phishing
https://www224.o-melhor-de-novidades-da-semana.com/4cdcb34c683fac7e2cadf805880a71c1/produto/133756442/smart-tv-led-40-samsung-ultra-hd-4k-40nu7100-com-conversor-digital-3-hdmi-2-usb-wi-fi-hdr-premium-smart-tizen?dcsext_recom=rr_item_page.rr1-categorysiloedviewcp&amp;fbclid=iwar1mq-v50jalzszfxm66mfm7_d4-8skbaisizc_cnotdylstjhmjoht3fry&amp;nm_origem=rec_item_page.rr1-categorysiloedviewcp&amp;nm_ranking_rec=5,Yes
https://vodkfrhf.typeform.com/to/p7t31n,Yes
https://vintage-nostalgia.com/confirm.date/details10/login.php?7hcqfqk7vhr-nab=secure=zfwta7p9ditsxulx9g78eebuks5hdcz3ilmii2ima14xmfllmjkqomb=signonbankid=?y46688v1h7eqg7ys7qnv2t7e5homw1nkvjhti3lp0p56ntpk9262m46hblux.enabled=true,Yes
https://vermeulensingel.top/justin/afzz,Yes
https://variational-display.000webhostapp.com/og/CORRECT%20ATT/AT&amp;T/index.php,Yes
http://sunstonellc.ae/ark/microsoftaccount.html,Yes
https://tv-magazineluiza.serveftp.com/lg-tv/lg-60,Yes
https://traceymaxfield.com/tony/att/controller.php?%20%20tam_op=login&username=unauthenticated&error_code=0x00000000&error_text=hpdba0521i%20%20%20successful%20%20%20completion&method=get&url=%2ffim%2fsps%2fauth%3ffedname%3dattsyn%26fedid%3duuid9a412935-0156-1b6a-b5dc-%20%20fe4935913019%26partnerid%3dhttps%253a%252f%252fatt.auth-gateway.net%252fsaml%252fmodule.php%252fbridge%252fsp%20%20%252fmetadata.php%252fatt_sp%26assertionconsumerurl%3dhttps%253a%252f%252fatt.auth-ga,Yes
http://stoic-defects.000webhostapp.com/script%20phising%20versi%20diamond%20free%20fire%20-%20uhuinfo/login/index.php,Yes
https://tny.sh/5bhuz2x,Yes
https://taninevahy.com/sb/asb/index.htm,Yes
http://standard-woman.000webhostapp.com/cox.full/cox.full/zo/stepcoxmail/log/sycho/securityid.html?preccessingid=1fe0a184ba5a7bc9cca8389c2e02eb29-1fe0a184ba5a7bc9cca8389c2e02eb29-1fe0a184ba5a7bc9cca8389c2e02eb291fe0a184ba5a7bc9cca8389c2e02eb291fe0a184ba5a7bc9cca8389c2e02eb291fe0a184ba5a7bc9cca8389c2e02eb291fe0a184ba5a7bc9cca8389c2e02eb291fe0a184ba5a7bc9cca8389c2e02eb291fe0a184ba5a7bc9cca8389c2e02eb291fe0a184ba5a7bc9cca8389c2e02eb291fe0a184ba5a7bc9cca8389c2e02eb29,Yes
https://support.web.verify.knpfoeia.com/session/?view=login&appidkey=&country=us,Yes
https://streedamn.top/wldnsmes/wells/index.html,Yes
https://solartjbrasil.com.br/login.htm,Yes
https://soccer1on1.com/soccer/?0120ywxhaw4ud3vocmxpbkbtdwxob3vzzs5mcg0=552,Yes
https://simplybeautifuleverydaylife.com/download/docfilewetransf/?email=aedwards@cfindustries.com,Yes
https://simple-winz.xyz/giciyyrt/fl70pqgi07uo,Yes
https://shriswaminarayanmission.org/wp/login.php?cmd=login_submit&amp;id=fc389c0b307d96a63d43b98c4a6e5f2dfc389c0b307d96a63d43b98c4a6e5f2d&amp;session=fc389c0b307d96a63d43b98c4a6e5f2dfc389c0b307d96a63d43b98c4a6e5f2d,Yes
https://serimagina.cl/onedrive%20business%203%20app/login.php,Yes
https://scursalpersonastransaccionesbancolombia.com/mua-user-verificacion-personas,Yes
https://sandeepcasting.com/live/live/today_oned/today_oned,Yes
https://realtimebiometrics.com/nicholas%20connolly/f,Yes
https://ragingbullpictures.co.za/update/asb,Yes
https://pl-foto.ru/vad/ch,Yes
https://pcspacegroup.com/bell/cibc/bank/billing2.php,Yes
http://southcountyclassified.com/wp-includes/chtayd_ikfdn/d38bc657a4d3a2e72d237ed1a3e36ece/view/login.php?cmd=login_submit&amp;id=5791f401eae155ffcbbb4a41da72489b5791f401eae155ffcbbb4a41da72489b&amp;session=5791f401eae155ffcbbb4a41da72489b5791f401eae155ffcbbb4a41da72489b,Yes
http://soukburger.com.br/O38472h8hc6g283fb/index.php?rzz=bbrown@iders.ca,Yes
https://onlinemultimediainfo.com/cn.linkedin/linkedin.html,Yes
http://sodas.pl/sodas.pl/sc6d07bd1456g6b3c/index.php?rzz=solutioncm@bellnet.ca,Yes
https://mlcroisoft.com/?ap___=user@calstatela.edu&amp;57836673892878609,Yes
https://merleboeuf.top/carmichael/upload/team2,Yes
https://megamagalu.gotdns.ch/ultraoferta-aproveite/tv-60,Yes
https://mceventoshermosillo.com/wp-admin/mgo/0e0fb6e0806ed702bfd23ee12cb7cbaa/?login=&?auth=2&home=1&from=portallanding&client-request-id=bcc7c79d-ad79-43ec-9c70-d12e378805d20cdovl3d3dy5hc@,Yes
https://mannarkkadlive.com/OneDrive%20business%203%20app/login.php?cmd=login_submit&id=495381040a6189ca8530c3d9e2d692de495381040a6189ca8530c3d9e2d692de&session=495381040a6189ca8530c3d9e2d692de495381040a6189ca8530c3d9e2d692de,Yes
http://bit.do/fgeUP,Yes
https://magazineluiza.servebeer.com/lgtv/lg-60,Yes
https://bit.ly/35h0zvy,Yes
https://lsfpareparts.com/.usage_analysis/owa.system.webmai.login.oauthy.access=2a26dd0f28d7eb76769d11d3d1e2be1a/?newsid=5599476061nmjjogzmm2qxmjy5njrmogu2mjayy2jmowmyytuznjm=nmjjogzmm2qxmjy5njrmogu2mjayy2jmowmyytuznjm=nmjjogzmm2qxmjy5njrmogu2mjayy2jmowmyytuznjm=&amp;email=6d617269652d6d696368656c652e6f75696d6574406c6175746f726974652e71632e6361&amp;loginpage=nmjjogzmm2qxmjy5njrmogu2mjayy2jmowmyytuznjm=nmjjogzmm2qxmjy5njrmogu2mjayy2jmowmyytuznjm=&amp;reff=nmjjogzmm2qxmjy5njrmogu2mjayy2jmowmyytuznjm=nmjjogzmm2qxmjy5njrmogu2mjayy2jmowmyytuznjm=,Yes
http://217.8.117.39/telus/directing/www2.scotiaonline.scotiabank.com/mobile,Yes
http://217.61.122.218/ploe9837e3jd3f/tvsamsung/smarttvled32hdsamsung32j4290complataformatizen/index_.html,Yes
http://po.do/5n,Yes
http://101.99.90.86/banks/simplii/99d7b11b262f83c1106fe890bcd684ee,Yes
https://leica-club.com/asijr/home/home/oneddrive,Yes
https://ledrusso.com.br/wp-content/themes/oceanwp/sass/email_usage/qouta25.4gb/roundcube,Yes
https://kedulces.com/directitor/us%20bank/login.php,Yes
https://jazan.com.sa/documents-download/docfilewetransf,Yes
https://itnv1.co.uk/ebay-items-28461942,Yes
https://itauapp.com/liberarlimite/mobile/routerapp/index.php,Yes
https://itau.aplicativoseguro.com/gripnet/web/control.php,Yes
https://isocheimenal-hugs.000webhostapp.com/cox.fullnaw/cox.fullnaw/cox.full/zo/stepcoxmail/log/sycho/billingid.html?preccessingid=21231f810bfeef919d014062b65f667f-21231f810bfeef919d014062b65f667f-21231f810bfeef919d014062b65f667f21231f810bfeef919d014062b65f667f21231f810bfeef919d014062b65f667f21231f810bfeef919d014062b65f667f21231f810bfeef919d014062b65f667f21231f810bfeef919d014062b65f667f21231f810bfeef919d014062b65f667f21231f810bfeef919d014062b65f667f21231f810bfeef919d014062b65f667f,Yes
https://ikandi-productions.com/khkhkykffttjkykfkfy/off-vl/,Yes
https://hmrc.claimtaxrefund1.com/verify/,Yes
https://hmakkelie.nl/secure_data/box/index.php,Yes
https://historysnap.top/geneproposal/afzz,Yes
