url,protocol,domain,subdomain,tld,fld,path,havingIP,http,longurl,atinurl,slash,hypen,dots,phishterm,shorten,httpinpath,phishtld,phishing
http://www.ledrusso.com.br/wp-content/themes/oceanwp/sass/email_usage/qouta25.4gb/roundcube,http,www.ledrusso.com.br,www,com.br,ledrusso.com.br,/wp-content/themes/oceanwp/sass/email_usage/qouta25.4gb/roundcube,-1,1,1,-1,-1,-1,0,-1,-1,-1,1,1
http://www.cutli.io/6n,http,www.cutli.io,www,io,cutli.io,/6n,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://www.groupeleclerc.fr//ch/account/?email=phish@nab.com.au,http,www.groupeleclerc.fr,www,fr,groupeleclerc.fr,//ch/account/,-1,1,0,1,1,-1,-1,-1,-1,-1,-1,1
http://www.g4guru.com/wp-includes/images/media/cookies/chase/login.php,http,www.g4guru.com,www,com,g4guru.com,/wp-includes/images/media/cookies/chase/login.php,-1,1,0,-1,-1,-1,-1,1,-1,-1,-1,1
http://www.firmatanitim.com/--/app/www.esfera.com.vc/kwy6qfhd08cknu71wfkf,http,www.firmatanitim.com,www,com,firmatanitim.com,/--/app/www.esfera.com.vc/kwy6qfhd08cknu71wfkf,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://www.dezrussia.ru/aaw/bank.of.america.sign.in.authenticate/myaccounts/956457731728774496200542554c5908/signin.go/?7777772e64657a7275737369612e7275=,http,www.dezrussia.ru,www,ru,dezrussia.ru,/aaw/bank.of.america.sign.in.authenticate/myaccounts/956457731728774496200542554c5908/signin.go/,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1
http://www.ciamiskab.go.id/rambu/wp-admin/network/ch/updatenew/wetransfer/wetransfer/wetransfer,http,www.ciamiskab.go.id,www,go.id,ciamiskab.go.id,/rambu/wp-admin/network/ch/updatenew/wetransfer/wetransfer/wetransfer,-1,1,1,-1,-1,-1,0,-1,-1,-1,-1,1
http://www.burke-electrical.com/remit/uhuru/no_cap/fbg/office.php,http,www.burke-electrical.com,www,com,burke-electrical.com,/remit/uhuru/no_cap/fbg/office.php,-1,1,0,-1,-1,1,-1,-1,-1,-1,-1,1
http://whatsapgrupbokep.000webhostapp.com/grup-whatsap%20bantu%20member%20banyak/login.php,http,whatsapgrupbokep.000webhostapp.com,whatsapgrupbokep,com,000webhostapp.com,/grup-whatsap%20bantu%20member%20banyak/login.php,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1
http://whatafsjdvsidbbdbdjdnli181927.000webhostapp.com/indo,http,whatafsjdvsidbbdbdjdnli181927.000webhostapp.com,whatafsjdvsidbbdbdjdnli181927,com,000webhostapp.com,/indo,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://wagrups73.000webhostapp.com/wa_18__(pulberaja)_,http,wagrups73.000webhostapp.com,wagrups73,com,000webhostapp.com,/wa_18__(pulberaja)_,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://viamaris.lt/obd972f61fbc67dfe/index.php?rzz=rhadubiak@cr.gov.sk.ca,http,viamaris.lt,,lt,viamaris.lt,/obd972f61fbc67dfe/index.php,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
http://vermeulensingel.top/justin/afzz,http,vermeulensingel.top,,top,vermeulensingel.top,/justin/afzz,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://unretarded-fruit.000webhostapp.com/wa%20bkp/login.php,http,unretarded-fruit.000webhostapp.com,unretarded-fruit,com,000webhostapp.com,/wa%20bkp/login.php,-1,1,0,-1,-1,1,-1,1,-1,-1,-1,1
http://unipin3640diamondgratis.000webhostapp.com/duniagames/login/index.php,http,unipin3640diamondgratis.000webhostapp.com,unipin3640diamondgratis,com,000webhostapp.com,/duniagames/login/index.php,-1,1,0,-1,-1,-1,-1,1,-1,-1,-1,1
http://ungrudging-railways.000webhostapp.com/wa_18__(pulberaja)_-1/login.php,http,ungrudging-railways.000webhostapp.com,ungrudging-railways,com,000webhostapp.com,/wa_18__(pulberaja)_-1/login.php,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,1
http://u483012q2v.ha003.t.justns.ru/www/secure.bankofamerica.com/login/sign-in/signOnV2Screen.go/login/details.php,http,u483012q2v.ha003.t.justns.ru,u483012q2v.ha003.t,ru,justns.ru,/www/secure.bankofamerica.com/login/sign-in/signOnV2Screen.go/login/details.php,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
http://turpialexpress.com/admin02_sharep01nt/adobe01_sharep01nt_le77er,http,turpialexpress.com,,com,turpialexpress.com,/admin02_sharep01nt/adobe01_sharep01nt_le77er,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://top-up-diamond-ff-codshop-gratis.000webhostapp.com/script%20reedit%20codashop%20by%20jeky%20gans%20(sfile.mobi)/login/index.php,http,top-up-diamond-ff-codshop-gratis.000webhostapp.com,top-up-diamond-ff-codshop-gratis,com,000webhostapp.com,/script%20reedit%20codashop%20by%20jeky%20gans%20(sfile.mobi)/login/index.php,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,1
http://top-up-diamond2019.000webhostapp.com/bundle-free-fire/login.php,http,top-up-diamond2019.000webhostapp.com,top-up-diamond2019,com,000webhostapp.com,/bundle-free-fire/login.php,-1,1,0,-1,-1,1,-1,1,-1,-1,-1,1
http://topup-diamon13-freefire-gratis-2019.000webhostapp.com/script%20phising%20versi%20diamond%20free%20fire%20-%20uhuinfo%20(sfile.mobi)%20(5)/login/index.php,http,topup-diamon13-freefire-gratis-2019.000webhostapp.com,topup-diamon13-freefire-gratis-2019,com,000webhostapp.com,/script%20phising%20versi%20diamond%20free%20fire%20-%20uhuinfo%20(sfile.mobi)%20(5)/login/index.php,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,1
http://termosbrasil.com.br/aklp7985.htm,http,termosbrasil.com.br,,com.br,termosbrasil.com.br,/aklp7985.htm,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
https://zsputnik.com/jg/att%20file/controller.php?tam_op=login&username=unauthenticated&error_code=0x00000000&error_text=hpdba0521i%20%20%20successful%20completion&method=get&url=%2ffim%2fsps%2fauth%3ffedname%3dattsyn%26fedid%3duuid9a412935-0156-1b6a-b5dc-fe4935913019%26partnerid%3dhttps%253a%252f%252fatt.auth-gateway.net%252fsaml%252fmodule.php%252fbridge%252fsp%252fmetadata.php%252fatt_sp%26assertionconsumerurl%3dhttps%253a%252f%252fatt.auth-gateway.net%252fsaml%252fmo,https,zsputnik.com,,com,zsputnik.com,/jg/att%20file/controller.php,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1
https://zonasegurabnwebonline01pe.000webhostapp.com/bnweb/inicio,https,zonasegurabnwebonline01pe.000webhostapp.com,zonasegurabnwebonline01pe,com,000webhostapp.com,/bnweb/inicio,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
https://zambianjobhub.com/wp-content/plugins/bankofamerica.com.login/eqqe/login.php?cmd=login_submit&amp;id=fda228970ef820c1cbade4f919a5dae4fda228970ef820c1cbade4f919a5dae4&amp;session=fda228970ef820c1cbade4f919a5dae4fda228970ef820c1cbade4f919a5dae4,https,zambianjobhub.com,,com,zambianjobhub.com,/wp-content/plugins/bankofamerica.com.login/eqqe/login.php,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1
https://yadarelove.top/drivesecure/oauth%20box%20-%20asu/box.html,https,yadarelove.top,,top,yadarelove.top,/drivesecure/oauth%20box%20-%20asu/box.html,-1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,1
https://www.yourl.com.br/c9bcj,https,www.yourl.com.br,www,com.br,yourl.com.br,/c9bcj,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,1
https://cyaning.com/cd/off-vl,https,cyaning.com,,com,cyaning.com,/cd/off-vl,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://www.vadodaramarathon.com/anonymus/haland/chasmor/mor/morg/b_se_rv/ease/home/full_verification.php,https,www.vadodaramarathon.com,www,com,vadodaramarathon.com,/anonymus/haland/chasmor/mor/morg/b_se_rv/ease/home/full_verification.php,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://www.goldenhouseinn.com//2pee/roundcube/roundcube.php?rand=13inboxlightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13inboxlight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=traviscarter@prepaidlegal.com&.rand=13inboxlight.aspx?n=1774256418&fid=4,https,www.goldenhouseinn.com,www,com,goldenhouseinn.com,//2pee/roundcube/roundcube.php,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1
https://www.futuretrolly.com//wp-includes/ixr/index.php,https,www.futuretrolly.com,www,com,futuretrolly.com,//wp-includes/ixr/index.php,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,1
https://www.florencehvacexperts.com/fkk/cmd-login=cd01efe09a3c34091edcbd69433f3bbc/?reff=zdywm2zkmgyzogy1m2iwmzjmyte0mwu1mzi2m2y5ywq=,https,www.florencehvacexperts.com,www,com,florencehvacexperts.com,/fkk/cmd-login=cd01efe09a3c34091edcbd69433f3bbc/,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1
https://www.ebay.com.18273912735.bid/itm/titan-engines/m.html?_nkw=&_armr11621698541?hash=item1a804d49ed:g:rjgaaoswlvndlxyf,https,www.ebay.com.18273912735.bid,www.ebay.com,bid,18273912735.bid,/itm/titan-engines/m.html,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
https://www.audaxpharma.it/dzvhdzvdzyvdzd0d14dz87d8d74dzf45zf487dzdozdpdjjnzdbdzvyzidyzdgiduzgdzuigzdiuzdgzudigdzizdg325645z1d20d54zd8zd8d45d1dz5dz4dz6648zdzgugduozgduodgzougzjdbdzd0z3zd6zd78zd45zd4dz87dz9652zd4dz8zd78z41d55d78z6zd4dz8z415d/wait/red.php,https,www.audaxpharma.it,www,it,audaxpharma.it,/dzvhdzvdzyvdzd0d14dz87d8d74dzf45zf487dzdozdpdjjnzdbdzvyzidyzdgiduzgdzuigzdiuzdgzudigdzizdg325645z1d20d54zd8zd8d45d1dz5dz4dz6648zdzgugduozgduodgzougzjdbdzd0z3zd6zd78zd45zd4dz87dz9652zd4dz8zd78z41d55d78z6zd4dz8z415d/wait/red.php,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://www224.o-melhor-de-novidades-da-semana.com/4cdcb34c683fac7e2cadf805880a71c1/produto/133756442/smart-tv-led-40-samsung-ultra-hd-4k-40nu7100-com-conversor-digital-3-hdmi-2-usb-wi-fi-hdr-premium-smart-tizen?dcsext_recom=rr_item_page.rr1-categorysiloedviewcp&amp;fbclid=iwar1mq-v50jalzszfxm66mfm7_d4-8skbaisizc_cnotdylstjhmjoht3fry&amp;nm_origem=rec_item_page.rr1-categorysiloedviewcp&amp;nm_ranking_rec=5,https,www224.o-melhor-de-novidades-da-semana.com,www224,com,o-melhor-de-novidades-da-semana.com,/4cdcb34c683fac7e2cadf805880a71c1/produto/133756442/smart-tv-led-40-samsung-ultra-hd-4k-40nu7100-com-conversor-digital-3-hdmi-2-usb-wi-fi-hdr-premium-smart-tizen,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1
https://vodkfrhf.typeform.com/to/p7t31n,https,vodkfrhf.typeform.com,vodkfrhf,com,typeform.com,/to/p7t31n,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://vintage-nostalgia.com/confirm.date/details10/login.php?7hcqfqk7vhr-nab=secure=zfwta7p9ditsxulx9g78eebuks5hdcz3ilmii2ima14xmfllmjkqomb=signonbankid=?y46688v1h7eqg7ys7qnv2t7e5homw1nkvjhti3lp0p56ntpk9262m46hblux.enabled=true,https,vintage-nostalgia.com,,com,vintage-nostalgia.com,/confirm.date/details10/login.php,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1
https://vermeulensingel.top/justin/afzz,https,vermeulensingel.top,,top,vermeulensingel.top,/justin/afzz,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://variational-display.000webhostapp.com/og/CORRECT%20ATT/AT&amp;T/index.php,https,variational-display.000webhostapp.com,variational-display,com,000webhostapp.com,/og/CORRECT%20ATT/AT&amp;T/index.php,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1
http://sunstonellc.ae/ark/microsoftaccount.html,http,sunstonellc.ae,,ae,sunstonellc.ae,/ark/microsoftaccount.html,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://tv-magazineluiza.serveftp.com/lg-tv/lg-60,https,tv-magazineluiza.serveftp.com,,serveftp.com,tv-magazineluiza.serveftp.com,/lg-tv/lg-60,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1
https://traceymaxfield.com/tony/att/controller.php?%20%20tam_op=login&username=unauthenticated&error_code=0x00000000&error_text=hpdba0521i%20%20%20successful%20%20%20completion&method=get&url=%2ffim%2fsps%2fauth%3ffedname%3dattsyn%26fedid%3duuid9a412935-0156-1b6a-b5dc-%20%20fe4935913019%26partnerid%3dhttps%253a%252f%252fatt.auth-gateway.net%252fsaml%252fmodule.php%252fbridge%252fsp%20%20%252fmetadata.php%252fatt_sp%26assertionconsumerurl%3dhttps%253a%252f%252fatt.auth-ga,https,traceymaxfield.com,,com,traceymaxfield.com,/tony/att/controller.php,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1
http://stoic-defects.000webhostapp.com/script%20phising%20versi%20diamond%20free%20fire%20-%20uhuinfo/login/index.php,http,stoic-defects.000webhostapp.com,stoic-defects,com,000webhostapp.com,/script%20phising%20versi%20diamond%20free%20fire%20-%20uhuinfo/login/index.php,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,1
https://tny.sh/5bhuz2x,https,tny.sh,,sh,tny.sh,/5bhuz2x,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://taninevahy.com/sb/asb/index.htm,https,taninevahy.com,,com,taninevahy.com,/sb/asb/index.htm,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://standard-woman.000webhostapp.com/cox.full/cox.full/zo/stepcoxmail/log/sycho/securityid.html?preccessingid=1fe0a184ba5a7bc9cca8389c2e02eb29-1fe0a184ba5a7bc9cca8389c2e02eb29-1fe0a184ba5a7bc9cca8389c2e02eb291fe0a184ba5a7bc9cca8389c2e02eb291fe0a184ba5a7bc9cca8389c2e02eb291fe0a184ba5a7bc9cca8389c2e02eb291fe0a184ba5a7bc9cca8389c2e02eb291fe0a184ba5a7bc9cca8389c2e02eb291fe0a184ba5a7bc9cca8389c2e02eb291fe0a184ba5a7bc9cca8389c2e02eb291fe0a184ba5a7bc9cca8389c2e02eb29,http,standard-woman.000webhostapp.com,standard-woman,com,000webhostapp.com,/cox.full/cox.full/zo/stepcoxmail/log/sycho/securityid.html,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1
https://support.web.verify.knpfoeia.com/session/?view=login&appidkey=&country=us,https,support.web.verify.knpfoeia.com,support.web.verify,com,knpfoeia.com,/session/,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1
https://streedamn.top/wldnsmes/wells/index.html,https,streedamn.top,,top,streedamn.top,/wldnsmes/wells/index.html,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://solartjbrasil.com.br/login.htm,https,solartjbrasil.com.br,,com.br,solartjbrasil.com.br,/login.htm,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
https://soccer1on1.com/soccer/?0120ywxhaw4ud3vocmxpbkbtdwxob3vzzs5mcg0=552,https,soccer1on1.com,,com,soccer1on1.com,/soccer/,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
https://simplybeautifuleverydaylife.com/download/docfilewetransf/?email=aedwards@cfindustries.com,https,simplybeautifuleverydaylife.com,,com,simplybeautifuleverydaylife.com,/download/docfilewetransf/,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1
https://simple-winz.xyz/giciyyrt/fl70pqgi07uo,https,simple-winz.xyz,,xyz,simple-winz.xyz,/giciyyrt/fl70pqgi07uo,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1
https://shriswaminarayanmission.org/wp/login.php?cmd=login_submit&amp;id=fc389c0b307d96a63d43b98c4a6e5f2dfc389c0b307d96a63d43b98c4a6e5f2d&amp;session=fc389c0b307d96a63d43b98c4a6e5f2dfc389c0b307d96a63d43b98c4a6e5f2d,https,shriswaminarayanmission.org,,org,shriswaminarayanmission.org,/wp/login.php,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1
https://serimagina.cl/onedrive%20business%203%20app/login.php,https,serimagina.cl,,cl,serimagina.cl,/onedrive%20business%203%20app/login.php,-1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,1
https://scursalpersonastransaccionesbancolombia.com/mua-user-verificacion-personas,https,scursalpersonastransaccionesbancolombia.com,,com,scursalpersonastransaccionesbancolombia.com,/mua-user-verificacion-personas,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://sandeepcasting.com/live/live/today_oned/today_oned,https,sandeepcasting.com,,com,sandeepcasting.com,/live/live/today_oned/today_oned,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
https://realtimebiometrics.com/nicholas%20connolly/f,https,realtimebiometrics.com,,com,realtimebiometrics.com,/nicholas%20connolly/f,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://ragingbullpictures.co.za/update/asb,https,ragingbullpictures.co.za,,co.za,ragingbullpictures.co.za,/update/asb,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://pl-foto.ru/vad/ch,https,pl-foto.ru,,ru,pl-foto.ru,/vad/ch,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1
https://pcspacegroup.com/bell/cibc/bank/billing2.php,https,pcspacegroup.com,,com,pcspacegroup.com,/bell/cibc/bank/billing2.php,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://southcountyclassified.com/wp-includes/chtayd_ikfdn/d38bc657a4d3a2e72d237ed1a3e36ece/view/login.php?cmd=login_submit&amp;id=5791f401eae155ffcbbb4a41da72489b5791f401eae155ffcbbb4a41da72489b&amp;session=5791f401eae155ffcbbb4a41da72489b5791f401eae155ffcbbb4a41da72489b,http,southcountyclassified.com,,com,southcountyclassified.com,/wp-includes/chtayd_ikfdn/d38bc657a4d3a2e72d237ed1a3e36ece/view/login.php,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1
http://soukburger.com.br/O38472h8hc6g283fb/index.php?rzz=bbrown@iders.ca,http,soukburger.com.br,,com.br,soukburger.com.br,/O38472h8hc6g283fb/index.php,-1,1,0,1,-1,-1,-1,-1,-1,-1,1,1
https://onlinemultimediainfo.com/cn.linkedin/linkedin.html,https,onlinemultimediainfo.com,,com,onlinemultimediainfo.com,/cn.linkedin/linkedin.html,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://sodas.pl/sodas.pl/sc6d07bd1456g6b3c/index.php?rzz=solutioncm@bellnet.ca,http,sodas.pl,,pl,sodas.pl,/sodas.pl/sc6d07bd1456g6b3c/index.php,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1
https://mlcroisoft.com/?ap___=user@calstatela.edu&amp;57836673892878609,https,mlcroisoft.com,,com,mlcroisoft.com,/,-1,-1,0,1,-1,-1,-1,-1,1,-1,-1,1
https://merleboeuf.top/carmichael/upload/team2,https,merleboeuf.top,,top,merleboeuf.top,/carmichael/upload/team2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://megamagalu.gotdns.ch/ultraoferta-aproveite/tv-60,https,megamagalu.gotdns.ch,,gotdns.ch,megamagalu.gotdns.ch,/ultraoferta-aproveite/tv-60,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
https://mceventoshermosillo.com/wp-admin/mgo/0e0fb6e0806ed702bfd23ee12cb7cbaa/?login=&?auth=2&home=1&from=portallanding&client-request-id=bcc7c79d-ad79-43ec-9c70-d12e378805d20cdovl3d3dy5hc@,https,mceventoshermosillo.com,,com,mceventoshermosillo.com,/wp-admin/mgo/0e0fb6e0806ed702bfd23ee12cb7cbaa/,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1
https://mannarkkadlive.com/OneDrive%20business%203%20app/login.php?cmd=login_submit&id=495381040a6189ca8530c3d9e2d692de495381040a6189ca8530c3d9e2d692de&session=495381040a6189ca8530c3d9e2d692de495381040a6189ca8530c3d9e2d692de,https,mannarkkadlive.com,,com,mannarkkadlive.com,/OneDrive%20business%203%20app/login.php,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1
http://bit.do/fgeUP,http,bit.do,,do,bit.do,/fgeUP,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://magazineluiza.servebeer.com/lgtv/lg-60,https,magazineluiza.servebeer.com,,servebeer.com,magazineluiza.servebeer.com,/lgtv/lg-60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://bit.ly/35h0zvy,https,bit.ly,,ly,bit.ly,/35h0zvy,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://lsfpareparts.com/.usage_analysis/owa.system.webmai.login.oauthy.access=2a26dd0f28d7eb76769d11d3d1e2be1a/?newsid=5599476061nmjjogzmm2qxmjy5njrmogu2mjayy2jmowmyytuznjm=nmjjogzmm2qxmjy5njrmogu2mjayy2jmowmyytuznjm=nmjjogzmm2qxmjy5njrmogu2mjayy2jmowmyytuznjm=&amp;email=6d617269652d6d696368656c652e6f75696d6574406c6175746f726974652e71632e6361&amp;loginpage=nmjjogzmm2qxmjy5njrmogu2mjayy2jmowmyytuznjm=nmjjogzmm2qxmjy5njrmogu2mjayy2jmowmyytuznjm=&amp;reff=nmjjogzmm2qxmjy5njrmogu2mjayy2jmowmyytuznjm=nmjjogzmm2qxmjy5njrmogu2mjayy2jmowmyytuznjm=,https,lsfpareparts.com,,com,lsfpareparts.com,/.usage_analysis/owa.system.webmai.login.oauthy.access=2a26dd0f28d7eb76769d11d3d1e2be1a/,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1
http://217.8.117.39/telus/directing/www2.scotiaonline.scotiabank.com/mobile,http,217.8.117.39,0,0,0,/telus/directing/www2.scotiaonline.scotiabank.com/mobile,1,1,0,-1,-1,-1,0,-1,-1,-1,0,1
http://217.61.122.218/ploe9837e3jd3f/tvsamsung/smarttvled32hdsamsung32j4290complataformatizen/index_.html,http,217.61.122.218,0,0,0,/ploe9837e3jd3f/tvsamsung/smarttvled32hdsamsung32j4290complataformatizen/index_.html,1,1,1,-1,-1,-1,0,-1,-1,-1,0,1
http://po.do/5n,http,po.do,,do,po.do,/5n,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://101.99.90.86/banks/simplii/99d7b11b262f83c1106fe890bcd684ee,http,101.99.90.86,0,0,0,/banks/simplii/99d7b11b262f83c1106fe890bcd684ee,1,1,0,-1,-1,-1,0,-1,-1,-1,0,1
https://leica-club.com/asijr/home/home/oneddrive,https,leica-club.com,,com,leica-club.com,/asijr/home/home/oneddrive,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1
https://ledrusso.com.br/wp-content/themes/oceanwp/sass/email_usage/qouta25.4gb/roundcube,https,ledrusso.com.br,,com.br,ledrusso.com.br,/wp-content/themes/oceanwp/sass/email_usage/qouta25.4gb/roundcube,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1
https://kedulces.com/directitor/us%20bank/login.php,https,kedulces.com,,com,kedulces.com,/directitor/us%20bank/login.php,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
https://jazan.com.sa/documents-download/docfilewetransf,https,jazan.com.sa,,com.sa,jazan.com.sa,/documents-download/docfilewetransf,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
https://itnv1.co.uk/ebay-items-28461942,https,itnv1.co.uk,,co.uk,itnv1.co.uk,/ebay-items-28461942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://itauapp.com/liberarlimite/mobile/routerapp/index.php,https,itauapp.com,,com,itauapp.com,/liberarlimite/mobile/routerapp/index.php,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
