url,Phishing
https://creativeengineer.in/casts/index.php,Yes
http://loogin-facebook090.esy.es/recovery-chekpoint-login.html,Yes
http://game-fb-2017.esy.es/recovery-chekpoint-login.html,Yes
http://redfountainbusiness.com/jan2017/,Yes
http://modelsnext.com/doc/mgs/es/index.php,Yes
http://remember.al/wp-includes/css/dropbox/filee/index.php,Yes
http://customer-verify.co/index.php?sessionid&amp,Yes
https://voiztell.com/img/home/a/,Yes
http://outllooksecureporrtal.tripod.com/,Yes
http://outllooksecureporrtal.tripod.com,Yes
http://calzados32.webcindario.com/app/facebook.com/?lang=de&key=w20P9efQ7iL49PFyZn0JJDMAgyLJZZTaUSnm7ZfME4WAJWk9N1ZFtekOiL2yIORsT6YTRyECerGtBdf7LVNP6gkaGQulYRBZniSjLOcUuDFOksMtD9EQVMzyzl2HNRoueXQp7RAOIWUHl5oDlgBrzTYS32tnbPzvbvsJbFw6HlfDmyoe1JzPbFi4lVLG6uStT85Ri6d3,Yes
http://calzados32.webcindario.com/app/facebook.com/,Yes
http://diezhouse.com/imagen_usuarios/1/login/,Yes
http://www.noiterio.com/wp-includes/js/jquery/m2uSession/Welcome.html,Yes
http://consultecmarbella.com/spacebox/index.html,Yes
http://www.tintasreal.com.br/plugins/system/Ljsda/jsa/t-a-m/,Yes
http://eydiamonds-new.easystockhosting.com/ok/dpbx/,Yes
http://online.1mibancafalabella.com/Pe1Falabella/LoginlPages/,Yes
http://setting-account.clan.su/confirm-facebook.html,Yes
http://sogowrminc.cmail20.com/t/d-l-hyihllt-xvkrykty-r/,Yes
http://system-policy.clan.su/confirm-facebook.html,Yes
http://www.dialexti.gr/halkidiki/plugins/content/geoxml/dasda/jibnfgeqh/,Yes
https://divawomenshospital.com/Taxfiles,Yes
http://portlanddoubletree.cmail19.com/t/d-l-hyiizt-xvotkv-r/,Yes
http://beaty.16mb.com/system/helper/mtkp/?email=ddw,Yes
https://dk-media.s3.amazonaws.com/media/1odmh/downloads/319728/klytr.html,Yes
https://url2.mailanyone.net/v1/?m=1cZJKJ-0007sA-3N&i=57e1b682&c=WVLAuf_XSUUHtb7KXhCeO6P83TlKNimpsC1IBRi2J3_mIq2kVpMW-R9DbRV2YCKhi7dzMFLv0LioKeFJ0AF7QYCA5RYrHSYlVgiRGCSz6EpLgRt9c0XEXZ2ZtMjpOpyWr9-Q7wa5JwKYXBcSwimNFtIa-Gpx1CENAtGh6nPhDyzl9OExryNITE-iLYyNaGOCemi3P2z2FPvLoL6hRKyaJkgc5Sw-OK2dVyL-laph62Meoe47aRAWRWpS-CUdNX-S,Yes
http://pryor1040.flynns.club/pdf/,Yes
http://safety-fb-help.clan.su/reconfirm.html,Yes
http://safety-fb-help.clan.su/facebook-contac-support.htm,Yes
http://worldupds9.esy.es/mc/OWA.html,Yes
http://i-vision.tw/lRS_System_Authentication.php,Yes
http://i-vision.tw/lRS_PTIN.php,Yes
http://usemydnss.com/sdgg/office/,Yes
https://dk-media.s3.amazonaws.com/media/1odml/downloads/319729/vbkty.html,Yes
http://ver1fy-acct-fb-secur49.esy.es/recovery-chekpoint-login.html,Yes
http://lamor.myjino.ru/ser/oxt/,Yes
http://www.dbcom.com.br/dominios/ffdf/deeyy/Indexxatt.htm,Yes
http://uiwhjhds.hol.es/OWA/OWA.html,Yes
http://rchelicopterstoday.com/wp-content/plugins/buttons-shortcode-and-widget/include/otw_components/otw_shortcode/js/Golden%201%20Credit%20Union%20_%20Home.htm,Yes
http://www.dobera.eus/tinymce/jscripts/tiny_mce/langs/a/vodafone.co.uk-businessvodafone.co.uk-business/vodafone.co.uk-business_vodafone.co.uk-business/a06d0b8fd8d654cd61bc6f143a1aafe3/,Yes
http://recovery-pages-2017.esy.es/index.htm,Yes
http://bankrollers.com/wt/filewords/index.php,Yes
https://oaklanduniversity-edu.jimdo.com/,Yes
http://ososososaa.pe.hu/OWA.html,Yes
http://bit.ly/2kMpAIi,Yes
http://www.klk-consulting.com/images/m2uSession/Welcome.html,Yes
http://askeser-hlpere387.esy.es/recovery-chekpoint-login.html,Yes
http://aracruzveiculos.com.br/villa/global/excel/c7881394c02a8ec01120ab3b5a4ce547/,Yes
http://loomislaw.com/wp-includes/js/docs.google.com/a2ab1148105a15b196f32f0e5cbde7d5/,Yes
http://jdhyesbd.16mb.com/OWA/OWA.html,Yes
http://support-facebook-verify.16mb.com/FB/Confirm.Htm,Yes
http://nakinaindustries.com,Yes
http://magazineluizamega.esy.es/produto.php?linkcompleto=smartphone-motorola-moto-g-4-geracao-16gb-preto-dual-chip-4g-cam.-13mp-selfie-5mp-tela-5.5/p/2162348/te/mdvx/&amp,Yes
http://www.ski-n-lake.com/wp-content/themes/Villa-Rental/library/e/up/,Yes
http://www.computer-zone-pr.com/templates/beez5/image/irs.tax/start.htm,Yes
http://www.domba.coffee/wp-content/plugins/zoin/yah.php,Yes
https://arissulistyo-bookmade.co.id/config/bg3/,Yes
http://www.bdr.su/2/,Yes
http://ver1fy-acct-fb-secur48.esy.es/recovery-chekpoint-login.html,Yes
http://verify.my1.ru/support-account.html,Yes
http://fbpage808.esy.es/recovery-chekpoint-login.html,Yes
http://www.lakesidefestival.nl/images/fotos/2013-01/thumbs/homer/index.php,Yes
http://asesoriasgapple.cl/g/ayo1/,Yes
http://huberdo.com/gdoc/index.php,Yes
http://tcsconstructora.es/en/home/,Yes
http://youcaneathealthytoo.com/PRIVACYIR/index.html,Yes
http://www.dialexti.gr/halkidiki/plugins/content/geoxml/dasda/diamassa/,Yes
http://bit.ly/2kjYZEM,Yes
http://www.sicredisacsuporte.com.br,Yes
http://konsultanaplikasiandroid.web.id/irs.gov/irs/,Yes
http://internationalsellingcoach.com/wp-content/ACCLINDVGBHN/ittttps/index.html,Yes
http://colorpastel.cl/wp-content/uploads/siteorigin-widgets/send.php,Yes
https://t.co/RBmzsVNxg8,Yes
http://qbrick.cmail2.com/t/d-l-hyjrkyy-xxjdldq-r/,Yes
http://internalrevenueservicevalidation.tripod.com/,Yes
http://akser-cekpoint564.esy.es/recovery-chekpoint-login.html,Yes
http://verify.my1.ru/facebook.html,Yes
http://www.wsfc512.com/wp-admin/dropbox2016/Home/index.php,Yes
http://the-backlink-system.com/wp-contents/MyDBoxFiles/Validation/login.php,Yes
http://www.cataldobombasinjetoras.com.br/ssl/W/W/signon/wellsfargo/ATMIdentity.html,Yes
http://cooperativandoweb.com/acesso/,Yes
http://dominikaprymas.pl/fb/Welcome%20to%20Facebook.php,Yes
http://bathroomremodel.org.uk/secure/GD/,Yes
http://drnovasmiles.com/098654333/,Yes
http://www.biroyatulhuda.sch.id/ADOBES.SW/0553a96a7d94ef2d59d0020f39625ed9/index2.htm,Yes
http://kwrmt.com/linkedln/index.php,Yes
http://prodieonline.com/ADOBES.ES/f6af8b452f2575c69d00972fe14d9e85/,Yes
http://juancarlosalvarezdelvalle.com/home/adb/7f1c4d3f831713c68ce908424745d96c/,Yes
http://cheapdemovideos.com/nww/General/index.htm,Yes
http://familiaoasissantalibrada.com/chair/gduc/index.html,Yes
http://wwv.blbvvacontinentalpe.com/pe_web/ef04ea351d65ac350a13b5fd65ec5772/,Yes
http://bit.ly/2kM1NHI,Yes
http://evaluationdesignspecialists.com/design/,Yes
http://rightlinktravels.com/wp/long/login/ws2/clients/,Yes
http://loftcollectioncouches.co.za/dboxfolder/dropbox2016/Home/,Yes
http://castlehomeimprovement.com/ip/Docs/Sign/,Yes
http://httpps.vlalbpcssite.com/bcp/OperacionesEnLinea/?sys=2,Yes
http://joojajoaaoaoaoa.pe.hu/OWA.html,Yes
http://leatherforgay.co.uk/theme/,Yes
http://fbpage606.esy.es/recovery-chekpoint-login.html,Yes
http://stretgem-01.esy.es/recovery-chekpoint-login.html,Yes
http://aspirationeg.com/advertising/Document-Shared21/doc/,Yes
http://alpretreat.com.au/flash/script/mail.htm,Yes
http://safety-update.clan.su/incorrectly_fb.html,Yes
http://colongcolongan.pe.hu/login.php,Yes
http://1o2.ir/ntnu,Yes
http://picassohotel.es/wp-content/uploads/2017/01/h3/Chase/index3.php,Yes
https://www.khabarpu.com,No
https://www.nabble.com,No
https://www.hotwire.com,No
https://www.zum.com,No
https://www.difi.no,No
https://www.uncrate.com,No
https://www.gasengi.com,No
https://www.hdfilmcehennemi1.com,No
https://www.newsbomb.gr,No
https://www.meraki.com,No
https://www.vudu.com,No
https://www.banki.ru,No
https://www.seedr.cc,No
https://www.footmercato.net,No
https://www.techweb.com.cn,No
https://www.webdunia.com,No
https://www.todaytvseries2.com,No
https://www.romsmania.cc,No
https://www.jiosaavn.com,No
https://www.mismarcadores.com,No
https://www.fontanka.ru,No
https://www.frdic.com,No
https://www.infusionsoft.app,No
https://www.designboom.com,No
https://www.enuri.com,No
https://www.azcentral.com,No
https://www.alquds.co.uk,No
https://www.echoroukonline.com,No
https://www.freecharge.in,No
https://www.yapo.cl,No
https://www.kidsa-z.com,No
https://www.rakyatku.com,No
https://www.lacuerda.net,No
https://www.actcorp.in,No
https://www.polimi.it,No
https://www.dl.free.fr,No
https://www.misr5.com,No
https://www.lapagina.com.sv,No
https://www.bankmandiri.co.id,No
https://www.everydaykoala.com,No
https://www.ballotpedia.org,No
https://www.telugu360.com,No
https://www.e1.ru,No
https://www.hotpoptoday.com,No
https://www.abebooks.com,No
https://www.dailydot.com,No
https://www.animeflv.ru,No
https://www.famitsu.com,No
https://www.oneplusbbs.com,No
https://www.tuttosport.com,No
